"ID","Sales"
100270,96
100271,96
100272,96
100273,96
100274,96
100275,101
100276,124
100277,124
100278,127
100279,137
100280,137
100281,103
100282,96
100283,108
100284,103
100285,99
100286,99
100287,99
100288,99
100289,101
100290,122
100291,122
100292,127
100293,127
100294,127
100295,99
100296,97
100297,107
100298,98
100299,98
100300,98
100301,98
100302,98
100303,103
100304,126
100305,126
100306,128
100307,141
100308,141
101007,165
101008,159
101009,112
101010,150
101011,103
101012,103
101013,109
101014,104
101015,101
101016,101
101017,101
101018,101
101019,106
101020,132
101021,127
101022,127
101023,127
101024,129
101025,97
101026,94
101027,98
101028,98
101029,98
101030,98
101031,98
101032,98
101033,105
101034,129
101035,130
101036,133
101037,145
101038,145
101039,107
101040,99
101041,114
101042,108
101043,102
101044,102
101045,102
101046,103
101047,106
101048,129
101049,129
101050,134
101051,134
101052,134
101053,104
101054,102
101055,115
101056,102
101057,102
101058,102
101059,103
101060,103
101061,109
101062,134
101063,134
101064,136
101065,151
101066,151
101949,167
101950,139
101951,76
101952,135
101953,81
101954,81
101955,85
101956,82
101957,77
101958,77
101959,77
101960,77
101961,81
101962,117
101963,113
101964,113
101965,113
101966,114
101967,74
101968,72
101969,75
101970,75
101971,75
101972,75
101973,75
101974,75
101975,80
101976,114
101977,114
101978,117
101979,126
101980,126
101981,81
101982,76
101983,85
101984,82
101985,77
101986,77
101987,77
101988,77
101989,79
101990,112
101991,112
101992,116
101993,116
101994,116
101995,78
101996,76
101997,85
101998,76
101999,76
102000,76
102001,76
102002,76
102003,81
102004,115
102005,115
102006,117
102007,131
102008,131
102891,249
102892,240
102893,140
102894,228
102895,166
102896,166
102897,174
102898,167
102899,159
102900,159
102901,159
102902,159
102903,165
102904,198
102905,192
102906,192
102907,192
102908,195
102909,153
102910,150
102911,154
102912,154
102913,154
102914,154
102915,154
102916,155
102917,164
102918,195
102919,195
102920,199
102921,215
102922,215
102923,166
102924,155
102925,174
102926,166
102927,158
102928,159
102929,159
102930,159
102931,163
102932,193
102933,193
102934,200
102935,200
102936,200
102937,159
102938,157
102939,174
102940,157
102941,157
102942,157
102943,157
102944,157
102945,165
102946,199
102947,199
102948,202
102949,226
102950,227
103833,140
103834,124
103835,117
103836,117
103837,78
103838,78
103839,81
103840,78
103841,76
103842,76
103843,76
103844,76
103845,79
103846,104
103847,100
103848,100
103849,100
103850,102
103851,73
103852,71
103853,73
103854,73
103855,73
103856,73
103857,73
103858,74
103859,78
103860,102
103861,102
103862,104
103863,113
103864,113
103865,79
103866,74
103867,83
103868,80
103869,76
103870,76
103871,76
103872,76
103873,78
103874,101
103875,101
103876,105
103877,105
103878,105
103879,76
103880,75
103881,83
103882,75
103883,75
103884,75
103885,75
103886,75
103887,80
103888,104
103889,104
103890,106
103891,116
103892,116
104775,147
104776,156
104777,148
104778,148
104779,96
104780,96
104781,102
104782,97
104783,95
104784,95
104785,95
104786,95
104787,99
104788,131
104789,127
104790,127
104791,127
104792,129
104793,92
104794,89
104795,92
104796,92
104797,92
104798,92
104799,92
104800,92
104801,98
104802,129
104803,129
104804,132
104805,143
104806,143
104807,100
104808,93
104809,105
104810,100
104811,95
104812,95
104813,95
104814,95
104815,98
104816,128
104817,128
104818,133
104819,133
104820,133
104821,96
104822,94
104823,105
104824,94
104825,94
104826,94
104827,94
104828,94
104829,100
104830,132
104831,132
104832,134
104833,147
104834,147
105717,156
105718,159
105719,112
105720,151
105721,104
105722,104
105723,109
105724,104
105725,102
105726,102
105727,102
105728,102
105729,106
105730,134
105731,129
105732,129
105733,129
105734,131
105735,99
105736,96
105737,99
105738,99
105739,99
105740,99
105741,99
105742,100
105743,105
105744,132
105745,132
105746,135
105747,145
105748,145
105749,107
105750,100
105751,113
105752,107
105753,102
105754,102
105755,102
105756,102
105757,106
105758,130
105759,130
105760,135
105761,136
105762,136
105763,103
105764,101
105765,112
105766,101
105767,101
105768,101
105769,101
105770,101
105771,107
105772,135
105773,135
105774,137
105775,150
105776,150
106659,173
106660,163
106661,107
106662,155
106663,115
106664,115
106665,120
106666,116
106667,110
106668,110
106669,110
106670,110
106671,115
106672,134
106673,129
106674,129
106675,129
106676,131
106677,106
106678,104
106679,107
106680,107
106681,107
106682,107
106683,107
106684,107
106685,113
106686,131
106687,131
106688,134
106689,145
106690,145
106691,115
106692,107
106693,120
106694,115
106695,110
106696,110
106697,110
106698,110
106699,113
106700,130
106701,130
106702,135
106703,135
106704,135
106705,110
106706,108
106707,120
106708,108
106709,108
106710,109
106711,109
106712,109
106713,114
106714,133
106715,133
106716,135
106717,153
106718,153
107601,125
107602,111
107603,78
107604,105
107605,79
107606,79
107607,83
107608,79
107609,78
107610,78
107611,78
107612,78
107613,81
107614,93
107615,90
107616,90
107617,90
107618,91
107619,75
107620,73
107621,75
107622,75
107623,75
107624,75
107625,75
107626,75
107627,80
107628,91
107629,91
107630,93
107631,101
107632,101
107633,81
107634,76
107635,85
107636,82
107637,78
107638,78
107639,78
107640,78
107641,80
107642,90
107643,90
107644,94
107645,94
107646,94
107647,78
107648,77
107649,85
107650,77
107651,77
107652,77
107653,77
107654,77
107655,81
107656,93
107657,93
107658,95
107659,104
107660,104
108543,148
108544,137
108545,101
108546,128
108547,85
108548,85
108549,89
108550,85
108551,83
108552,83
108553,83
108554,83
108555,87
108556,113
108557,109
108558,109
108559,109
108560,111
108561,80
108562,78
108563,81
108564,81
108565,81
108566,81
108567,81
108568,81
108569,86
108570,111
108571,111
108572,114
108573,123
108574,123
108575,88
108576,82
108577,92
108578,88
108579,83
108580,83
108581,83
108582,83
108583,86
108584,110
108585,110
108586,115
108587,115
108588,115
108589,84
108590,82
108591,92
108592,83
108593,83
108594,83
108595,83
108596,83
108597,87
108598,114
108599,114
108600,116
108601,127
108602,127
109485,159
109486,145
109487,138
109488,138
109489,94
109490,94
109491,99
109492,94
109493,90
109494,90
109495,90
109496,90
109497,94
109498,119
109499,115
109500,115
109501,115
109502,117
109503,87
109504,84
109505,87
109506,87
109507,87
109508,87
109509,87
109510,88
109511,93
109512,117
109513,117
109514,120
109515,129
109516,129
109517,94
109518,88
109519,99
109520,94
109521,90
109522,90
109523,90
109524,90
109525,92
109526,116
109527,116
109528,120
109529,120
109530,120
109531,90
109532,89
109533,98
109534,89
109535,89
109536,89
109537,89
109538,89
109539,94
109540,119
109541,119
109542,121
109543,136
109544,136
110243,144
110244,132
110245,90
110246,125
110247,79
110248,79
110249,83
110250,80
110251,78
110252,78
110253,78
110254,78
110255,81
110256,110
110257,107
110258,107
110259,107
110260,109
110261,75
110262,73
110263,76
110264,76
110265,76
110266,76
110267,76
110268,76
110269,80
110270,108
110271,108
110272,111
110273,121
110274,121
110275,82
110276,76
110277,86
110278,82
110279,78
110280,78
110281,78
110282,78
110283,80
110284,107
110285,107
110286,112
110287,112
110288,112
110289,78
110290,77
110291,85
110292,77
110293,77
110294,77
110295,77
110296,77
110297,81
110298,111
110299,111
110300,112
110301,124
110302,124
111185,167
111186,149
111187,97
111188,141
111189,90
111190,90
111191,95
111192,91
111193,88
111194,88
111195,88
111196,88
111197,92
111198,125
111199,121
111200,121
111201,121
111202,123
111203,85
111204,83
111205,86
111206,86
111207,86
111208,86
111209,86
111210,86
111211,92
111212,123
111213,123
111214,125
111215,136
111216,136
111217,93
111218,87
111219,98
111220,94
111221,89
111222,89
111223,89
111224,89
111225,92
111226,121
111227,121
111228,126
111229,126
111230,126
111231,90
111232,88
111233,99
111234,88
111235,88
111236,89
111237,89
111238,89
111239,94
111240,125
111241,125
111242,127
111243,140
111244,140
112127,237
112128,228
112129,215
112130,215
112131,138
112132,138
112133,144
112134,139
112135,135
112136,135
112137,135
112138,135
112139,142
112140,192
112141,185
112142,185
112143,185
112144,188
112145,131
112146,127
112147,132
112148,132
112149,132
112150,132
112151,132
112152,132
112153,140
112154,188
112155,188
112156,192
112157,208
112158,208
112159,142
112160,140
112161,158
112162,150
112163,143
112164,143
112165,143
112166,143
112167,148
112168,197
112169,197
112170,204
112171,204
112172,205
112173,144
112174,142
112175,158
112176,142
112177,142
112178,142
112179,142
112180,142
112181,150
112182,203
112183,203
112184,206
112185,226
112186,226
113069,99
113070,77
113071,73
113072,73
113073,45
113074,45
113075,47
113076,45
113077,43
113078,43
113079,43
113080,43
113081,44
113082,62
113083,60
113084,60
113085,60
113086,61
113087,41
113088,40
113089,41
113090,41
113091,41
113092,41
113093,41
113094,41
113095,44
113096,61
113097,61
113098,63
113099,68
113100,68
113101,44
113102,40
113103,45
113104,43
113105,41
113106,41
113107,41
113108,41
113109,43
113110,59
113111,59
113112,61
113113,61
113114,61
113115,42
113116,41
113117,46
113118,41
113119,41
113120,41
113121,41
113122,41
113123,43
113124,61
113125,61
113126,62
113127,70
113128,70
114011,99
114012,81
114013,57
114014,74
114015,43
114016,43
114017,45
114018,43
114019,42
114020,42
114021,42
114022,42
114023,44
114024,65
114025,63
114026,63
114027,63
114028,64
114029,40
114030,39
114031,40
114032,40
114033,40
114034,40
114035,40
114036,40
114037,43
114038,64
114039,64
114040,66
114041,72
114042,72
114043,44
114044,39
114045,45
114046,43
114047,40
114048,40
114049,40
114050,40
114051,42
114052,62
114053,62
114054,64
114055,64
114056,64
114057,41
114058,40
114059,45
114060,40
114061,40
114062,40
114063,40
114064,40
114065,43
114066,64
114067,64
114068,65
114069,72
114070,72
114953,127
114954,111
114955,105
114956,105
114957,67
114958,67
114959,70
114960,67
114961,65
114962,65
114963,65
114964,65
114965,68
114966,93
114967,90
114968,90
114969,90
114970,91
114971,63
114972,62
114973,64
114974,64
114975,64
114976,64
114977,64
114978,64
114979,67
114980,92
114981,92
114982,94
114983,101
114984,101
114985,68
114986,62
114987,70
114988,67
114989,63
114990,63
114991,63
114992,63
114993,65
114994,88
114995,88
114996,91
114997,91
114998,91
114999,64
115000,63
115001,70
115002,63
115003,63
115004,63
115005,63
115006,63
115007,66
115008,91
115009,91
115010,93
115011,102
115012,102
115895,162
115896,181
115897,129
115898,181
115899,122
115900,122
115901,128
115902,123
115903,120
115904,120
115905,120
115906,120
115907,125
115908,161
115909,156
115910,156
115911,156
115912,158
115913,116
115914,114
115915,117
115916,117
115917,117
115918,117
115919,117
115920,117
115921,124
115922,158
115923,158
115924,162
115925,175
115926,175
115927,125
115928,122
115929,137
115930,131
115931,125
115932,125
115933,125
115934,125
115935,128
115936,163
115937,163
115938,169
115939,169
115940,169
115941,126
115942,123
115943,137
115944,123
115945,123
115946,123
115947,123
115948,123
115949,130
115950,168
115951,168
115952,171
115953,188
115954,188
116653,151
116654,154
116655,108
116656,145
116657,94
116658,94
116659,99
116660,95
116661,94
116662,94
116663,94
116664,94
116665,98
116666,130
116667,125
116668,125
116669,125
116670,127
116671,90
116672,88
116673,91
116674,91
116675,91
116676,91
116677,91
116678,91
116679,97
116680,128
116681,128
116682,130
116683,141
116684,141
116685,98
116686,90
116687,101
116688,97
116689,92
116690,92
116691,92
116692,92
116693,95
116694,124
116695,124
116696,129
116697,129
116698,129
116699,93
116700,91
116701,101
116702,91
116703,91
116704,91
116705,91
116706,91
116707,96
116708,128
116709,128
116710,130
116711,141
116712,141
117595,152
117596,166
117597,101
117598,158
117599,103
117600,103
117601,108
117602,103
117603,102
117604,102
117605,102
117606,102
117607,107
117608,142
117609,137
117610,137
117611,137
117612,139
117613,98
117614,96
117615,99
117616,99
117617,99
117618,99
117619,99
117620,99
117621,105
117622,139
117623,139
117624,142
117625,154
117626,154
117627,107
117628,98
117629,110
117630,105
117631,100
117632,100
117633,100
117634,100
117635,103
117636,135
117637,135
117638,140
117639,140
117640,140
117641,101
117642,99
117643,110
117644,99
117645,99
117646,99
117647,99
117648,99
117649,105
117650,139
117651,139
117652,142
117653,154
117654,154
118537,116
118538,109
118539,103
118540,103
118541,69
118542,69
118543,73
118544,70
118545,68
118546,68
118547,68
118548,68
118549,71
118550,91
118551,88
118552,88
118553,88
118554,89
118555,66
118556,64
118557,66
118558,66
118559,66
118560,66
118561,66
118562,66
118563,70
118564,89
118565,89
118566,91
118567,99
118568,99
118569,71
118570,65
118571,73
118572,70
118573,67
118574,67
118575,67
118576,67
118577,69
118578,87
118579,87
118580,90
118581,90
118582,90
118583,67
118584,66
118585,73
118586,66
118587,66
118588,66
118589,66
118590,66
118591,69
118592,89
118593,89
118594,91
118595,100
118596,100
119295,125
119296,118
119297,72
119298,111
119299,74
119300,74
119301,78
119302,75
119303,73
119304,73
119305,73
119306,73
119307,76
119308,100
119309,96
119310,96
119311,96
119312,97
119313,70
119314,69
119315,70
119316,70
119317,71
119318,71
119319,71
119320,71
119321,75
119322,98
119323,98
119324,100
119325,108
119326,108
119327,76
119328,70
119329,79
119330,75
119331,71
119332,71
119333,71
119334,71
119335,73
119336,95
119337,95
119338,99
119339,99
119340,99
119341,71
119342,70
119343,78
119344,70
119345,70
119346,70
119347,70
119348,70
119349,74
119350,98
119351,98
119352,99
119353,109
119354,109
120237,80
120238,72
120239,49
120240,69
120241,47
120242,47
120243,49
120244,47
120245,44
120246,44
120247,44
120248,44
120249,47
120250,59
120251,57
120252,57
120253,57
120254,58
120255,43
120256,42
120257,43
120258,43
120259,43
120260,43
120261,43
120262,43
120263,46
120264,58
120265,58
120266,59
120267,64
120268,64
120269,47
120270,43
120271,48
120272,46
120273,44
120274,44
120275,44
120276,44
120277,45
120278,56
120279,56
120280,59
120281,59
120282,59
120283,44
120284,43
120285,48
120286,43
120287,43
120288,43
120289,43
120290,43
120291,45
120292,58
120293,58
120294,59
120295,67
120296,67
121179,141
121180,129
121181,120
121182,118
121183,76
121184,76
121185,80
121186,76
121187,74
121188,74
121189,74
121190,74
121191,78
121192,104
121193,101
121194,101
121195,101
121196,102
121197,72
121198,70
121199,72
121200,72
121201,72
121202,72
121203,72
121204,73
121205,77
121206,103
121207,103
121208,105
121209,114
121210,114
121211,79
121212,72
121213,81
121214,77
121215,73
121216,73
121217,74
121218,74
121219,76
121220,101
121221,101
121222,105
121223,105
121224,105
121225,74
121226,73
121227,82
121228,73
121229,73
121230,73
121231,73
121232,73
121233,78
121234,104
121235,104
121236,106
121237,116
121238,116
122121,127
122122,121
122123,115
122124,115
122125,71
122126,71
122127,75
122128,72
122129,68
122130,68
122131,68
122132,68
122133,71
122134,100
122135,96
122136,96
122137,96
122138,98
122139,66
122140,64
122141,66
122142,66
122143,66
122144,66
122145,66
122146,66
122147,71
122148,98
122149,98
122150,100
122151,108
122152,108
122153,72
122154,66
122155,74
122156,71
122157,67
122158,67
122159,67
122160,67
122161,69
122162,95
122163,95
122164,99
122165,99
122166,99
122167,68
122168,67
122169,74
122170,67
122171,67
122172,67
122173,67
122174,67
122175,70
122176,98
122177,98
122178,100
122179,112
122180,112
123063,158
123064,148
123065,151
123066,149
123067,100
123068,100
123069,105
123070,101
123071,98
123072,98
123073,98
123074,98
123075,102
123076,133
123077,129
123078,129
123079,129
123080,131
123081,95
123082,92
123083,95
123084,95
123085,95
123086,95
123087,95
123088,95
123089,101
123090,131
123091,131
123092,134
123093,145
123094,145
123095,102
123096,95
123097,107
123098,102
123099,97
123100,97
123101,97
123102,97
123103,100
123104,130
123105,130
123106,135
123107,135
123108,135
123109,98
123110,96
123111,107
123112,96
123113,96
123114,96
123115,96
123116,96
123117,102
123118,134
123119,134
123120,137
123121,150
123122,150
124005,149
124006,144
124007,104
124008,140
124009,94
124010,94
124011,98
124012,94
124013,92
124014,92
124015,92
124016,92
124017,96
124018,124
124019,119
124020,119
124021,119
124022,121
124023,88
124024,86
124025,89
124026,89
124027,89
124028,89
124029,89
124030,89
124031,95
124032,121
124033,121
124034,124
124035,134
124036,134
124037,96
124038,89
124039,101
124040,96
124041,91
124042,91
124043,91
124044,91
124045,94
124046,120
124047,120
124048,124
124049,124
124050,124
124051,92
124052,90
124053,100
124054,90
124055,90
124056,90
124057,90
124058,90
124059,95
124060,123
124061,123
124062,126
124063,138
124064,138
124947,162
124948,156
124949,116
124950,158
124951,106
124952,106
124953,112
124954,107
124955,105
124956,105
124957,105
124958,105
124959,109
124960,140
124961,135
124962,135
124963,135
124964,137
124965,101
124966,99
124967,102
124968,102
124969,102
124970,102
124971,102
124972,102
124973,108
124974,137
124975,138
124976,140
124977,152
124978,152
124979,110
124980,102
124981,115
124982,110
124983,104
124984,104
124985,104
124986,105
124987,108
124988,136
124989,136
124990,141
124991,141
124992,141
124993,105
124994,104
124995,115
124996,104
124997,104
124998,104
124999,104
125000,104
125001,109
125002,140
125003,140
125004,143
125005,157
125006,157
125889,189
125890,182
125891,124
125892,194
125893,118
125894,118
125895,123
125896,118
125897,115
125898,115
125899,115
125900,115
125901,120
125902,172
125903,166
125904,166
125905,166
125906,168
125907,111
125908,109
125909,112
125910,112
125911,112
125912,112
125913,112
125914,112
125915,119
125916,169
125917,169
125918,172
125919,186
125920,186
125921,121
125922,112
125923,126
125924,121
125925,115
125926,115
125927,115
125928,115
125929,119
125930,167
125931,167
125932,173
125933,173
125934,173
125935,115
125936,113
125937,126
125938,114
125939,114
125940,114
125941,114
125942,114
125943,120
125944,171
125945,171
125946,175
125947,191
125948,191
126831,239
126832,247
126833,170
126834,237
126835,154
126836,154
126837,162
126838,155
126839,151
126840,151
126841,151
126842,151
126843,158
126844,212
126845,204
126846,204
126847,204
126848,208
126849,145
126850,142
126851,146
126852,146
126853,146
126854,146
126855,146
126856,147
126857,156
126858,208
126859,208
126860,212
126861,230
126862,230
126863,158
126864,146
126865,166
126866,158
126867,150
126868,150
126869,150
126870,150
126871,155
126872,204
126873,204
126874,213
126875,213
126876,213
126877,151
126878,148
126879,166
126880,148
126881,148
126882,148
126883,148
126884,148
126885,157
126886,211
126887,211
126888,214
126889,236
126890,236
127773,156
127774,146
127775,82
127776,137
127777,83
127778,83
127779,87
127780,84
127781,81
127782,82
127783,82
127784,82
127785,85
127786,122
127787,118
127788,118
127789,118
127790,119
127791,79
127792,77
127793,80
127794,80
127795,80
127796,80
127797,80
127798,80
127799,85
127800,120
127801,120
127802,122
127803,132
127804,132
127805,86
127806,80
127807,91
127808,86
127809,82
127810,82
127811,82
127812,82
127813,85
127814,118
127815,118
127816,123
127817,123
127818,123
127819,83
127820,81
127821,91
127822,81
127823,81
127824,81
127825,81
127826,81
127827,86
127828,122
127829,122
127830,124
127831,136
127832,136
128715,165
128716,159
128717,151
128718,150
128719,100
128720,100
128721,105
128722,100
128723,95
128724,95
128725,95
128726,95
128727,100
128728,130
128729,126
128730,126
128731,126
128732,128
128733,92
128734,90
128735,93
128736,93
128737,93
128738,93
128739,93
128740,93
128741,98
128742,128
128743,128
128744,131
128745,141
128746,141
128747,100
128748,93
128749,104
128750,100
128751,95
128752,95
128753,95
128754,95
128755,98
128756,126
128757,126
128758,131
128759,131
128760,131
128761,96
128762,94
128763,104
128764,94
128765,94
128766,94
128767,94
128768,94
128769,99
128770,130
128771,130
128772,132
128773,149
128774,149
129657,115
129658,105
129659,100
129660,102
129661,69
129662,69
129663,73
129664,70
129665,66
129666,66
129667,66
129668,66
129669,69
129670,87
129671,84
129672,83
129673,83
129674,85
129675,64
129676,62
129677,64
129678,64
129679,64
129680,64
129681,64
129682,64
129683,68
129684,84
129685,84
129686,86
129687,93
129688,93
129689,69
129690,64
129691,73
129692,69
129693,66
129694,66
129695,66
129696,66
129697,68
129698,82
129699,82
129700,86
129701,86
129702,86
129703,67
129704,65
129705,73
129706,65
129707,65
129708,65
129709,65
129710,65
129711,69
129712,85
129713,85
129714,86
129715,98
129716,98
130599,126
130600,114
130601,76
130602,103
130603,71
130604,71
130605,75
130606,72
130607,68
130608,68
130609,68
130610,68
130611,71
130612,89
130613,86
130614,86
130615,86
130616,88
130617,66
130618,64
130619,66
130620,66
130621,66
130622,66
130623,66
130624,66
130625,70
130626,88
130627,88
130628,90
130629,97
130630,97
130631,71
130632,66
130633,75
130634,71
130635,68
130636,68
130637,68
130638,68
130639,69
130640,87
130641,87
130642,90
130643,90
130644,90
130645,68
130646,67
130647,74
130648,67
130649,67
130650,67
130651,67
130652,67
130653,71
130654,90
130655,90
130656,91
130657,102
130658,102
131541,127
131542,126
131543,121
131544,120
131545,82
131546,82
131547,86
131548,82
131549,78
131550,78
131551,78
131552,78
131553,81
131554,105
131555,102
131556,102
131557,102
131558,103
131559,76
131560,74
131561,76
131562,76
131563,76
131564,76
131565,76
131566,76
131567,80
131568,103
131569,103
131570,105
131571,113
131572,113
131573,81
131574,76
131575,85
131576,80
131577,77
131578,77
131579,77
131580,77
131581,79
131582,102
131583,102
131584,106
131585,106
131586,106
131587,77
131588,76
131589,84
131590,76
131591,76
131592,76
131593,76
131594,76
131595,80
131596,105
131597,105
131598,106
131599,119
131600,119
132483,98
132484,96
132485,77
132486,92
132487,61
132488,61
132489,64
132490,61
132491,60
132492,60
132493,60
132494,60
132495,62
132496,81
132497,78
132498,78
132499,78
132500,79
132501,58
132502,56
132503,58
132504,58
132505,58
132506,58
132507,58
132508,58
132509,62
132510,80
132511,80
132512,81
132513,88
132514,88
132515,63
132516,58
132517,66
132518,63
132519,60
132520,60
132521,60
132522,60
132523,62
132524,78
132525,78
132526,82
132527,82
132528,82
132529,60
132530,59
132531,66
132532,59
132533,59
132534,59
132535,59
132536,59
132537,62
132538,81
132539,81
132540,82
132541,91
132542,91
133241,180
133242,169
133243,96
133244,159
133245,98
133246,98
133247,103
133248,99
133249,96
133250,96
133251,96
133252,96
133253,101
133254,141
133255,137
133256,137
133257,137
133258,139
133259,93
133260,90
133261,93
133262,93
133263,93
133264,93
133265,93
133266,93
133267,99
133268,139
133269,139
133270,143
133271,154
133272,154
133273,100
133274,93
133275,105
133276,100
133277,95
133278,95
133279,95
133280,95
133281,98
133282,137
133283,137
133284,143
133285,143
133286,143
133287,96
133288,94
133289,104
133290,94
133291,94
133292,94
133293,94
133294,94
133295,99
133296,142
133297,142
133298,144
133299,158
133300,158
134183,117
134184,124
134185,82
134186,118
134187,70
134188,70
134189,73
134190,70
134191,68
134192,68
134193,68
134194,68
134195,71
134196,105
134197,101
134198,101
134199,101
134200,103
134201,66
134202,64
134203,66
134204,66
134205,66
134206,66
134207,66
134208,66
134209,70
134210,103
134211,103
134212,105
134213,113
134214,114
134215,71
134216,66
134217,75
134218,71
134219,68
134220,68
134221,68
134222,68
134223,70
134224,102
134225,102
134226,106
134227,106
134228,106
134229,68
134230,67
134231,75
134232,67
134233,67
134234,67
134235,67
134236,67
134237,71
134238,105
134239,105
134240,107
134241,117
134242,117
135125,195
135126,184
135127,130
135128,171
135129,125
135130,125
135131,131
135132,126
135133,124
135134,124
135135,124
135136,124
135137,130
135138,154
135139,149
135140,149
135141,149
135142,151
135143,120
135144,117
135145,121
135146,121
135147,121
135148,121
135149,121
135150,122
135151,129
135152,152
135153,152
135154,155
135155,168
135156,168
135157,131
135158,122
135159,137
135160,131
135161,125
135162,125
135163,125
135164,125
135165,129
135166,150
135167,150
135168,156
135169,156
135170,156
135171,126
135172,124
135173,138
135174,124
135175,124
135176,124
135177,124
135178,124
135179,131
135180,155
135181,155
135182,157
135183,171
135184,171
136067,175
136068,166
136069,158
136070,158
136071,103
136072,103
136073,108
136074,104
136075,101
136076,101
136077,101
136078,101
136079,105
136080,142
136081,137
136082,137
136083,137
136084,140
136085,97
136086,95
136087,98
136088,98
136089,98
136090,98
136091,98
136092,98
136093,104
136094,139
136095,139
136096,142
136097,154
136098,154
136099,106
136100,98
136101,111
136102,106
136103,101
136104,101
136105,101
136106,101
136107,104
136108,138
136109,138
136110,143
136111,143
136112,143
136113,101
136114,99
136115,110
136116,99
136117,99
136118,99
136119,99
136120,99
136121,105
136122,142
136123,142
136124,144
136125,158
136126,158
137009,211
137010,205
137011,129
137012,200
137013,124
137014,124
137015,131
137016,125
137017,123
137018,123
137019,123
137020,123
137021,129
137022,180
137023,174
137024,174
137025,174
137026,177
137027,119
137028,116
137029,119
137030,119
137031,119
137032,119
137033,119
137034,120
137035,127
137036,177
137037,177
137038,181
137039,196
137040,196
137041,129
137042,120
137043,135
137044,129
137045,122
137046,122
137047,122
137048,122
137049,126
137050,176
137051,176
137052,182
137053,183
137054,183
137055,123
137056,121
137057,135
137058,121
137059,121
137060,121
137061,121
137062,121
137063,128
137064,181
137065,182
137066,185
137067,200
137068,200
137951,398
137952,407
137953,235
137954,380
137955,283
137956,283
137957,297
137958,285
137959,281
137960,281
137961,281
137962,281
137963,294
137964,343
137965,332
137966,332
137967,332
137968,337
137969,272
137970,266
137971,274
137972,274
137973,274
137974,274
137975,274
137976,275
137977,291
137978,338
137979,338
137980,345
137981,373
137982,373
137983,296
137984,275
137985,310
137986,296
137987,282
137988,282
137989,282
137990,282
137991,291
137992,334
137993,334
137994,347
137995,347
137996,347
137997,284
137998,279
137999,310
138000,279
138001,279
138002,279
138003,279
138004,279
138005,295
138006,345
138007,345
138008,350
138009,379
138010,379
138893,246
138894,264
138895,150
138896,258
138897,151
138898,151
138899,158
138900,152
138901,148
138902,148
138903,148
138904,148
138905,154
138906,228
138907,220
138908,220
138909,220
138910,224
138911,143
138912,140
138913,144
138914,144
138915,144
138916,144
138917,144
138918,144
138919,153
138920,224
138921,224
138922,229
138923,248
138924,248
138925,155
138926,144
138927,162
138928,155
138929,148
138930,148
138931,148
138932,148
138933,152
138934,222
138935,222
138936,231
138937,231
138938,231
138939,149
138940,146
138941,162
138942,146
138943,146
138944,146
138945,146
138946,146
138947,155
138948,229
138949,229
138950,234
138951,256
138952,256
139835,94
139836,85
139837,54
139838,81
139839,45
139840,45
139841,47
139842,46
139843,42
139844,42
139845,42
139846,42
139847,44
139848,69
139849,67
139850,67
139851,67
139852,68
139853,41
139854,40
139855,41
139856,41
139857,41
139858,41
139859,41
139860,40
139861,43
139862,67
139863,67
139864,69
139865,73
139866,73
139867,43
139868,40
139869,45
139870,43
139871,41
139872,41
139873,41
139874,41
139875,42
139876,66
139877,66
139878,69
139879,69
139880,69
139881,41
139882,41
139883,45
139884,41
139885,41
139886,41
139887,41
139888,41
139889,43
139890,68
139891,68
139892,69
139893,80
139894,80
140777,222
140778,230
140779,139
140780,215
140781,137
140782,137
140783,144
140784,138
140785,136
140786,136
140787,136
140788,137
140789,142
140790,193
140791,187
140792,187
140793,187
140794,190
140795,132
140796,129
140797,133
140798,133
140799,133
140800,133
140801,133
140802,132
140803,140
140804,189
140805,189
140806,193
140807,208
140808,208
140809,142
140810,132
140811,148
140812,142
140813,135
140814,135
140815,135
140816,135
140817,139
140818,187
140819,187
140820,194
140821,194
140822,194
140823,137
140824,134
140825,149
140826,134
140827,134
140828,135
140829,135
140830,135
140831,142
140832,192
140833,192
140834,196
140835,212
140836,212
141719,146
141720,133
141721,128
141722,127
141723,87
141724,87
141725,91
141726,87
141727,86
141728,86
141729,86
141730,86
141731,90
141732,114
141733,110
141734,110
141735,110
141736,112
141737,83
141738,81
141739,83
141740,83
141741,83
141742,83
141743,83
141744,83
141745,88
141746,111
141747,111
141748,114
141749,123
141750,123
141751,90
141752,83
141753,93
141754,89
141755,85
141756,85
141757,85
141758,85
141759,87
141760,110
141761,110
141762,115
141763,115
141764,115
141765,85
141766,84
141767,93
141768,84
141769,84
141770,84
141771,84
141772,84
141773,89
141774,114
141775,114
141776,115
141777,125
141778,125
142661,175
142662,151
142663,144
142664,144
142665,96
142666,96
142667,101
142668,97
142669,96
142670,96
142671,96
142672,96
142673,100
142674,128
142675,123
142676,123
142677,123
142678,125
142679,92
142680,90
142681,93
142682,93
142683,93
142684,93
142685,93
142686,92
142687,98
142688,124
142689,124
142690,127
142691,138
142692,138
142693,99
142694,92
142695,104
142696,99
142697,94
142698,94
142699,94
142700,94
142701,97
142702,122
142703,122
142704,128
142705,128
142706,128
142707,95
142708,94
142709,104
142710,94
142711,94
142712,94
142713,94
142714,94
142715,99
142716,126
142717,126
142718,129
142719,140
